IsWinner,MarketplaceId,ProductId,TimeOfOfferChange,ConditionNotes,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,ListingCurrency,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingCurrency,ShippingTime_minHours,ShippingTime_maxHours,ShippingTime_availtype,ShipsDomestically,ShipsFromCountry,ShipsFromState,SubCondition
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,,0,0,534.77,CAD,71,7,-5203594887869139290,0.00,CAD,48,72,NOW,1,,,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,552.99,CAD,84,161,-3129154375621551414,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"Fast shipping.",1,0,525.99,CAD,95,4385,-2572277640783537773,56.75,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar",1,0,584.03,CAD,98,105,-4763225123075092614,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,,1,0,594.44,CAD,99,109,-3527614171293962086,4.99,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"We ship by courier next day when possible on most items. We do not ship to PO boxes.We do",1,0,585.25,CAD,95,338,2760162070632027753,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,606.29,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,608.78,CAD,96,7090,-373508113925093038,17.95,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,767.75,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,799.25,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,,1,0,847.54,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,,1,0,855.81,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,,1,0,943.74,CAD,95,21,-7560021908975066285,46.56,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-8296267449110208164,2016-02-04T04:33:24.681Z,"Duty free - Ships from USA",1,0,991.21,CAD,98,1446,1163115142515862290,0.00,CAD,24,48,NOW,1,US,CA,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,"New, fast delivery.",0,0,625.95,CAD,100,4,-6691557771336799262,6.98,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,"Fast Shipping on Part Number: RMS25CB080! And with all purchases a portion goes toward pla",0,0,683.07,CAD,98,63,-2850739555357681791,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,,1,0,703.19,CAD,95,10182,7102261811958052132,5.19,CAD,96,120,NOW,1,CA,BC,new
1,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,,1,0,707.82,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,,1,0,714.60,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,,1,0,775.31,CAD,93,2521,-5016003493506265192,22.19,CAD,24,48,NOW,1,US,VA,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,"Fast shipping.",1,0,798.56,CAD,95,4385,-2572277640783537773,11.40,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,834.38,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,"Duty free - Ships from USA",1,0,841.20,CAD,98,1446,1163115142515862290,0.00,CAD,24,48,NOW,1,US,CA,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,839.82,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-164522790331289749,2016-02-04T04:33:16.654Z,,1,0,859.79,CAD,97,4513,622743086816758000,95.64,CAD,264,360,NOW,1,US,NJ,new
1,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,34.99,CAD,98,358,-860727616370828481,6.77,CAD,48,72,NOW,1,CA,AB,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,".",1,0,40.18,CAD,98,478,5452082314297826053,6.99,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,45.79,CAD,95,10182,7102261811958052132,5.29,CAD,96,120,NOW,1,CA,BC,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,43.42,CAD,95,2283,8118683026995803963,8.45,CAD,144,240,NOW,1,CA,BC,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,52.73,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,54.98,CAD,94,178,-8070122054366980138,0.00,CAD,24,48,NOW,1,US,NV,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,46.40,CAD,100,2,-9097393894851801879,9.10,CAD,24,48,NOW,1,FR,,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"*Free shipping from Canada / Livraison GRATUITE depuis Canada*",1,0,55.73,CAD,100,4601,5657218934756058127,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"GST/HST Only, No PST.",1,0,45.04,CAD,95,4385,-2572277640783537773,11.59,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,52.58,CAD,100,47,-5863221084275871040,4.85,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,58.93,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,49.42,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"Can not ship order to PO boxes or remote areas. PCE-N15",1,0,46.64,CAD,100,384,4987276067789979672,13.60,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,50.59,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,52.97,CAD,95,4078,-1789487307643024748,8.44,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,,1,0,33.20,CAD,90,26,-7533402168856574603,28.50,CAD,24,48,NOW,1,IT,,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,63.22,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,54.90,CAD,96,7090,-373508113925093038,9.95,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,60.06,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-4458545655140272078,2016-02-04T04:32:53.883Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,61.16,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
1,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,,1,1,56.55,CAD,0,0,1207135739277432339,0.00,CAD,0,0,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,49.99,CAD,84,161,-3129154375621551414,8.99,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,60.69,CAD,95,4078,-1789487307643024748,0.00,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,,0,0,49.80,CAD,98,3293,4143506568603310959,10.99,CAD,48,72,NOW,1,US,NY,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"GST/HST Only, No PST.",1,0,49.76,CAD,95,4385,-2572277640783537773,11.63,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,63.28,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,64.34,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you",1,0,59.92,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,58.01,CAD,96,7090,-373508113925093038,9.95,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"Can not ship order to PO boxes or remote areas. MCHD2VGA",1,0,54.43,CAD,100,384,4987276067789979672,13.64,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,,0,0,72.94,CAD,71,7,-5203594887869139290,0.00,CAD,48,72,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,69.34,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,70.71,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,,1,0,65.96,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,,1,0,87.93,CAD,96,41420,9012427554787096099,7.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,,1,0,87.93,CAD,96,41420,9012427554787096099,7.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,,1,0,83.09,CAD,88,8452,-6639690782514669126,18.57,CAD,24,48,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,,1,0,83.96,CAD,100,7,-235620327314718933,25.33,CAD,144,240,NOW,1,,,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"Duty free - Ships from USA",1,0,119.38,CAD,98,1446,1163115142515862290,0.00,CAD,24,48,NOW,1,US,CA,new
0,1156461832353164887,6002100342124663079,2016-02-04T04:33:46.862Z,"Dispatched From USA. Best Service, BRAND NEW and in ORIGINAL PACKAGE.",1,0,91.25,CAD,96,184,-5514312832713552000,44.65,CAD,96,120,NOW,1,US,NY,new
1,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,1,0,35.83,CAD,95,10182,7102261811958052132,0.00,CAD,96,120,NOW,1,CA,BC,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,1,0,29.27,CAD,97,99,2094346185563124096,7.54,CAD,24,48,NOW,1,US,NJ,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,0,0,30.26,CAD,98,3293,4143506568603310959,7.99,CAD,24,48,NOW,1,US,NY,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you",1,0,34.33,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,1,0,39.47,CAD,94,178,-8070122054366980138,0.00,CAD,24,48,NOW,1,US,NV,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,1,0,29.99,CAD,95,388,372810465311996780,10.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,37.12,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,42.97,CAD,95,4078,-1789487307643024748,0.00,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,33.99,CAD,84,161,-3129154375621551414,8.99,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"GST/HST Only, No PST.",1,0,32.88,CAD,95,4385,-2572277640783537773,11.01,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,39.01,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"*Free shipping from Canada / Livraison GRATUITE depuis Canada*",1,0,44.54,CAD,100,4601,5657218934756058127,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,1,0,35.69,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,0,0,36.75,CAD,94,105,-8704029307873847986,8.99,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,1,0,36.85,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"Can not ship order to PO boxes or remote areas. CT51264BF160B",1,0,34.92,CAD,100,384,4987276067789979672,13.02,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"We ship by courier next day when possible on most items. We do not ship to PO boxes.We do",1,0,33.99,CAD,95,338,2760162070632027753,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,1,0,42.80,CAD,96,41420,9012427554787096099,7.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,42.81,CAD,96,7090,-373508113925093038,7.45,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,-5663139595509133592,2016-02-04T04:32:54.687Z,,1,0,46.97,CAD,100,47,-5863221084275871040,3.98,CAD,24,48,NOW,1,CA,ON,new
1,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"Can not ship order to PO boxes or remote areas. PDU15SW8FNET",1,0,444.53,CAD,100,384,4987276067789979672,20.26,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.",0,0,467.99,CAD,84,161,-3129154375621551414,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,,1,0,468.44,CAD,94,337,8586667904697145788,0.00,CAD,96,120,NOW,1,CA,BC,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"Fast Shipping on Part Number: PDU15SW8FNET! And with all purchases a portion goes toward p",0,0,471.22,CAD,98,63,-2850739555357681791,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,,1,1,474.07,CAD,0,0,1207135739277432339,0.00,CAD,672,1008,NOW,1,,,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,481.97,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"*Free shipping from Canada / Livraison GRATUITE depuis Canada*",1,0,495.06,CAD,100,4601,5657218934756058127,0.00,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"GST/HST Only, No PST. Part Mummber: PDU15SW8FNET",1,0,478.53,CAD,95,4385,-2572277640783537773,18.21,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,516.37,CAD,95,4078,-1789487307643024748,0.00,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,528.00,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,,0,0,540.39,CAD,71,7,-5203594887869139290,0.00,CAD,48,72,NOW,1,,,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you",1,0,535.91,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar",1,0,541.33,CAD,98,105,-4763225123075092614,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,552.20,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"We ship by courier next day when possible on most items. We do not ship to PO boxes.We do",1,0,542.47,CAD,95,338,2760162070632027753,14.99,CAD,24,48,NOW,1,CA,QC,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"Brand new and ready to ship from CANADA **** FAST SHIPPING ***",1,0,556.29,CAD,96,7090,-373508113925093038,17.95,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,,1,0,586.74,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,629.65,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,,1,0,641.85,CAD,96,41420,9012427554787096099,14.40,CAD,24,48,NOW,1,,,new
0,1156461832353164887,24775697167724061,2016-02-04T04:33:00.393Z,,1,0,641.85,CAD,96,41420,9012427554787096099,30.40,CAD,24,48,NOW,1,,,new
1,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,1,0,346.17,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,1,1,363.25,CAD,0,0,1207135739277432339,0.00,CAD,672,1008,NOW,1,,,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,"We are selling brand new items. Buy from us and avoid custom and brokerage fees. Returns a",0,0,335.45,CAD,87,2450,-1929521860953200822,36.56,CAD,144,240,NOW,1,,,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,1,0,332.66,CAD,93,2521,-5016003493506265192,39.89,CAD,24,48,NOW,1,US,VA,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,375.67,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,0,0,376.68,CAD,0,0,3016340757275842199,5.54,CAD,504,720,NOW,1,CA,ON,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,386.49,CAD,91,3459,7235704646333918828,0.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,"GST/HST Only, No PST. Part Number: N252-048-1U",1,0,385.94,CAD,95,4385,-2572277640783537773,14.60,CAD,24,48,NOW,1,CA,ON,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,1,0,335.63,CAD,88,8452,-6639690782514669126,67.81,CAD,96,120,NOW,1,,,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,1,0,392.25,CAD,96,41420,9012427554787096099,12.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,1,0,397.95,CAD,96,1790,1788801474825896666,9.98,CAD,96,120,NOW,1,US,NY,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,405.90,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,1,0,378.13,CAD,97,4513,622743086816758000,51.76,CAD,144,240,NOW,1,US,NJ,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,427.49,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,"BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you",1,0,441.36,CAD,91,10606,-1177408302343430963,5.00,CAD,24,48,NOW,1,,,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,1,0,471.91,CAD,50,2,-7084126735194704117,10.60,CAD,24,48,NOW,1,US,CA,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,"Duty free - Ships from USA",1,0,497.14,CAD,98,1446,1163115142515862290,0.00,CAD,24,48,NOW,1,US,CA,new
0,1156461832353164887,7453706059544427211,2016-02-04T04:33:20.632Z,,0,0,1024.98,CAD,0,0,-4683571967892208150,8.97,CAD,96,120,NOW,1,US,FL,new
0,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,,0,0,177.30,CAD,96,136,-466213906146925537,13.55,CAD,48,72,NOW,1,CA,ON,new
0,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,198.65,CAD,96,35270,6791568714796518563,0.00,CAD,144,240,NOW,1,CA,QC,new
0,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,,1,0,202.60,CAD,98,478,5452082314297826053,6.99,CAD,24,48,NOW,1,CA,ON,new
1,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,,1,0,203.68,CAD,93,629,8715827136220149312,6.66,CAD,72,96,NOW,1,US,NY,new
0,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,,0,0,191.98,CAD,87,2450,-1929521860953200822,27.43,CAD,144,240,NOW,1,,,new
0,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,220.24,CAD,96,35270,6791568714796518563,0.00,CAD,96,120,NOW,1,CA,QC,new
0,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,,1,0,214.78,CAD,95,21,-7560021908975066285,11.76,CAD,24,48,NOW,1,,,new
0,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,,1,0,197.98,CAD,93,2521,-5016003493506265192,32.16,CAD,24,48,NOW,1,US,VA,new
0,1156461832353164887,-3801737773983757123,2016-02-04T04:33:25.200Z,"GST/HST Only, No PST. Part Mummber: QL710W",1,0,217.99,CAD,95,4385,-2572277640783537773,13.20,CAD,24,48,NOW,1,CA,ON,new
