,IsWinner,ProductId,TimeOfOfferChange,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours,ShipsFromCountry,ShipsFromState
1484,0,8655370191889159598,2016-02-04T04:31:35.249Z,1,0,43.65,100,4601,5657218934756058127,0.0,24,48,CA,ON
1485,0,8655370191889159598,2016-02-04T04:31:35.249Z,1,0,39.12,91,10606,-1177408302343430963,5.0,24,48,,
1486,0,8655370191889159598,2016-02-04T04:31:35.249Z,1,0,34.42,96,1790,1788801474825896666,9.98,96,120,US,NY
1487,0,8655370191889159598,2016-02-04T04:31:35.249Z,0,0,46.04,98,63,-2850739555357681791,0.0,24,48,CA,ON
1488,0,8655370191889159598,2016-02-04T04:31:35.249Z,1,0,34.13,100,384,4987276067789979672,13.02,24,48,CA,ON
1489,0,8655370191889159598,2016-02-04T04:31:35.249Z,1,0,32.94,95,338,2760162070632027753,14.99,24,48,CA,QC
1490,0,8655370191889159598,2016-02-04T04:31:35.249Z,1,0,42.15,96,7090,-373508113925093038,7.45,24,48,CA,ON
1491,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,75.75,95,4385,-2572277640783537773,13.07,24,48,CA,ON
1492,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,1,104.17,95,4385,-2572277640783537773,0.0,0,0,,
1493,1,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,94.99,100,75,-4835147104733074489,19.95,24,48,CA,ON
1494,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,1,117.22,0,0,1207135739277432339,0.0,672,1008,,
1495,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,115.3,95,10182,7102261811958052132,6.02,96,120,CA,BC
1496,0,-3945283098844045036,2016-02-04T04:31:46.957Z,0,0,113.99,93,3182,7600946845041350706,13.0,24,48,CA,ON
1497,0,-3945283098844045036,2016-02-04T04:31:46.957Z,0,0,122.74,98,3293,4143506568603310959,17.37,48,72,US,NY
1498,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,125.08,100,384,4987276067789979672,15.09,24,48,CA,ON
1499,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,142.78,96,35270,6791568714796518563,0.0,96,120,CA,QC
1500,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,131.54,97,1211,1986185388102787225,14.18,144,240,US,CA
1501,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,147.09,96,1790,1788801474825896666,9.98,96,120,US,NY
1502,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,148.14,96,1790,1788801474825896666,9.98,96,120,US,NY
1503,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,144.95,98,105,-4763225123075092614,14.99,24,48,CA,QC
1504,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,145.25,95,338,2760162070632027753,14.99,24,48,CA,QC
1505,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,130.1,93,2521,-5016003493506265192,31.42,24,48,US,VA
1506,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,168.33,91,3459,7235704646333918828,0.0,24,48,,
1507,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,169.45,91,10606,-1177408302343430963,5.0,24,48,,
1508,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,159.4,100,2,-9097393894851801879,18.15,24,48,FR,
1509,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,176.45,91,10606,-1177408302343430963,5.0,24,48,,
1510,0,-3945283098844045036,2016-02-04T04:31:46.957Z,1,0,175.54,96,41420,9012427554787096099,12.2,96,120,,
1511,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,192.86,96,35270,6791568714796518563,0.0,96,120,CA,QC
1512,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,183.18,96,1790,1788801474825896666,9.98,96,120,US,NY
1513,1,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,186.42,96,1790,1788801474825896666,9.98,96,120,US,NY
1514,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,191.56,91,10606,-1177408302343430963,5.0,24,48,,
1515,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,176.87,93,2521,-5016003493506265192,20.05,24,48,US,VA
1516,1,-4631900354249838748,2016-02-04T04:31:35.241Z,1,1,197.0,0,0,1207135739277432339,0.0,0,0,,
1517,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,197.0,94,178,-8070122054366980138,0.0,24,48,US,NV
1518,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,205.11,91,3459,7235704646333918828,0.0,24,48,,
1519,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,201.8,91,10606,-1177408302343430963,5.0,24,48,,
1520,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,200.54,96,7090,-373508113925093038,17.95,24,48,CA,ON
1521,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,222.8,100,2,-9097393894851801879,5.57,24,48,FR,
1522,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,208.49,97,4513,622743086816758000,35.99,144,240,US,NJ
1523,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,253.03,98,1446,1163115142515862290,0.0,24,48,US,CA
1524,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,260.02,91,11930,-1888136325356517677,7.5,72,96,,
1525,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,283.69,96,41420,9012427554787096099,7.03,24,48,,
1526,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,290.72,99,79,-1869213145998141353,0.0,24,48,,
1527,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,290.72,95,5535,-8852182251270724705,0.0,24,48,,
1528,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,283.69,96,41420,9012427554787096099,7.04,24,48,,
1529,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,304.27,96,1326,8648764257939339698,0.0,24,48,,
1530,0,-4631900354249838748,2016-02-04T04:31:35.241Z,1,0,307.55,96,184,-5514312832713552000,44.65,96,120,US,NY
1531,1,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,73.38,96,35270,6791568714796518563,0.0,96,120,CA,QC
1532,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,1,77.75,0,0,1207135739277432339,0.0,0,0,,
1533,0,-8738314130376825905,2016-02-04T04:31:48.199Z,0,0,63.63,98,3293,4143506568603310959,21.49,24,48,US,NY
1534,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,80.28,96,41420,9012427554787096099,12.0,24,48,,
1535,0,-8738314130376825905,2016-02-04T04:31:48.199Z,0,0,95.48,96,1326,8648764257939339698,0.0,24,48,,
1536,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,99.49,91,3459,7235704646333918828,0.0,24,48,,
1537,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,91.53,96,1790,1788801474825896666,9.98,96,120,US,NY
1538,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,94.04,96,7090,-373508113925093038,9.95,24,48,CA,ON
1539,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,107.22,91,10606,-1177408302343430963,5.0,24,48,,
1540,0,-8738314130376825905,2016-02-04T04:31:48.199Z,0,0,114.87,99,79,-1869213145998141353,0.0,24,48,,
1541,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,110.21,91,10606,-1177408302343430963,5.0,24,48,,
1542,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,129.11,98,1446,1163115142515862290,0.0,24,48,US,CA
1543,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,75.87,88,8452,-6639690782514669126,57.48,24,48,,
1544,0,-8738314130376825905,2016-02-04T04:31:48.199Z,0,0,137.08,50,2,-7084126735194704117,9.98,24,48,US,CA
1545,0,-8738314130376825905,2016-02-04T04:31:48.199Z,0,0,101.23,100,7,-235620327314718933,48.9,144,240,,
1546,0,-8738314130376825905,2016-02-04T04:31:48.199Z,0,0,144.05,91,11930,-1888136325356517677,7.5,72,96,,
1547,0,-8738314130376825905,2016-02-04T04:31:48.199Z,0,0,146.35,82,28,3369377968127476899,54.48,24,48,,
1548,0,-8738314130376825905,2016-02-04T04:31:48.199Z,1,0,328.85,95,5535,-8852182251270724705,0.0,24,48,,
1549,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,36.55,95,4078,-1789487307643024748,0.0,48,72,CA,ON
1550,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,36.65,96,35270,6791568714796518563,0.0,96,120,CA,QC
1551,1,-1975997922368568722,2016-02-04T04:32:04.087Z,1,1,37.26,0,0,1207135739277432339,0.0,0,0,,
1552,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,37.42,91,10606,-1177408302343430963,5.0,24,48,,
1553,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,38.85,91,10606,-1177408302343430963,5.0,24,48,,
1554,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,32.99,95,4385,-2572277640783537773,11.31,24,48,CA,ON
1555,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,40.04,88,1040,-6677520924478491135,7.95,96,120,,
1556,0,-1975997922368568722,2016-02-04T04:32:04.087Z,0,0,43.32,0,0,5454313351608459239,5.54,24,48,,
1557,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,41.7,96,7090,-373508113925093038,7.45,24,48,CA,ON
1558,0,-1975997922368568722,2016-02-04T04:32:04.087Z,0,0,39.43,98,3293,4143506568603310959,10.99,48,72,US,NY
1559,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,43.97,95,4078,-1789487307643024748,8.23,48,72,CA,ON
1560,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,51.28,93,629,8715827136220149312,0.95,72,96,US,NY
1563,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,47.41,96,1790,1788801474825896666,9.98,96,120,US,NY
1564,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,47.93,96,1790,1788801474825896666,9.98,96,120,US,NY
1565,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,71.11,94,11106,-4761797607967898812,0.0,96,120,US,NY
1566,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,67.03,96,41420,9012427554787096099,7.0,96,120,,
1567,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,63.03,88,8452,-6639690782514669126,13.19,96,120,,
1568,0,-1975997922368568722,2016-02-04T04:32:04.087Z,1,0,72.55,97,4513,622743086816758000,27.42,144,240,US,NJ
1569,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,112.06,95,2283,8118683026995803963,9.05,144,240,CA,BC
1570,0,452678952171911158,2016-02-04T04:31:48.480Z,0,0,106.92,98,3293,4143506568603310959,14.27,24,48,US,NY
1571,1,452678952171911158,2016-02-04T04:31:48.480Z,1,0,126.68,96,35270,6791568714796518563,0.0,96,120,CA,QC
1572,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,119.29,96,1790,1788801474825896666,9.98,96,120,US,NY
1573,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,122.85,96,1790,1788801474825896666,9.98,96,120,US,NY
1574,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,113.13,93,2521,-5016003493506265192,27.63,24,48,US,VA
1575,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,138.29,91,10606,-1177408302343430963,5.0,24,48,,
1576,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,144.66,91,10606,-1177408302343430963,5.0,24,48,,
1577,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,170.03,96,41420,9012427554787096099,8.0,24,48,,
1578,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,178.03,99,79,-1869213145998141353,0.0,24,48,,
1579,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,178.03,95,5535,-8852182251270724705,0.0,24,48,,
1580,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,178.75,91,3459,7235704646333918828,0.0,24,48,,
1581,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,186.07,98,1446,1163115142515862290,0.0,24,48,US,CA
1582,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,183.23,100,3,750763505746428351,5.54,24,48,HK,
1583,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,161.43,88,8452,-6639690782514669126,30.99,96,120,,
1584,0,452678952171911158,2016-02-04T04:31:48.480Z,1,0,663.3,96,1326,8648764257939339698,0.0,24,48,,
1585,1,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,125.16,95,10182,7102261811958052132,5.82,96,120,CA,BC
1586,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,119.29,95,4385,-2572277640783537773,12.66,24,48,CA,ON
1587,0,2805625810119531795,2016-02-04T04:31:50.669Z,0,0,124.99,93,3182,7600946845041350706,13.0,144,240,CA,ON
1588,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,133.56,100,384,4987276067789979672,14.68,24,48,CA,ON
1589,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,157.73,96,35270,6791568714796518563,0.0,96,120,CA,QC
1590,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,152.26,96,1790,1788801474825896666,9.98,96,120,US,NY
1591,0,2805625810119531795,2016-02-04T04:31:50.669Z,0,0,163.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
1592,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,155.32,96,1790,1788801474825896666,9.98,96,120,US,NY
1593,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,169.93,100,4601,5657218934756058127,0.0,24,48,CA,ON
1594,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,141.38,93,2521,-5016003493506265192,29.17,24,48,US,VA
1595,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,173.07,96,41420,9012427554787096099,8.0,24,48,,
1596,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,176.2,91,10606,-1177408302343430963,5.0,24,48,,
1597,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,187.19,91,3459,7235704646333918828,0.0,24,48,,
1598,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,183.55,91,10606,-1177408302343430963,5.0,24,48,,
1599,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,173.79,96,7090,-373508113925093038,17.95,24,48,CA,ON
1600,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,187.29,91,10606,-1177408302343430963,5.0,24,48,,
1601,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,183.96,98,105,-4763225123075092614,14.99,24,48,CA,QC
1602,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,184.34,95,338,2760162070632027753,14.99,24,48,CA,QC
1603,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,164.56,88,8452,-6639690782514669126,35.63,96,120,,
1604,0,2805625810119531795,2016-02-04T04:31:50.669Z,1,0,178.35,97,4513,622743086816758000,35.01,144,240,US,NJ
1605,0,-4356483487107382016,2016-02-04T04:31:45.496Z,0,0,141.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
1606,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,1,144.99,0,0,1207135739277432339,0.0,672,1008,,
1607,0,-4356483487107382016,2016-02-04T04:31:45.496Z,0,0,131.38,100,384,4987276067789979672,17.72,24,48,CA,ON
1608,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,158.73,100,4601,5657218934756058127,0.0,24,48,CA,ON
1609,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,154.53,91,10606,-1177408302343430963,5.0,24,48,,
1610,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,159.95,96,35270,6791568714796518563,0.0,96,120,CA,QC
1611,0,-4356483487107382016,2016-02-04T04:31:45.496Z,0,0,142.14,98,3293,4143506568603310959,29.19,24,48,US,NY
1612,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,155.35,96,7090,-373508113925093038,17.95,24,48,CA,ON
1613,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,183.33,91,3459,7235704646333918828,0.0,24,48,,
1614,1,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,169.99,95,4385,-2572277640783537773,15.68,24,48,CA,ON
1615,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,182.23,96,1790,1788801474825896666,9.98,96,120,US,NY
1616,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,152.08,93,2521,-5016003493506265192,45.87,24,48,US,VA
1617,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,198.39,96,41420,9012427554787096099,14.2,24,48,,
1618,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,257.93,98,1446,1163115142515862290,0.0,24,48,US,CA
1619,0,-4356483487107382016,2016-02-04T04:31:45.496Z,1,0,188.82,88,8452,-6639690782514669126,85.76,96,120,,
1620,0,-4356483487107382016,2016-02-04T04:31:45.496Z,0,0,286.88,82,28,3369377968127476899,57.04,24,48,,
1621,0,-4356483487107382016,2016-02-04T04:31:45.496Z,0,0,340.1,100,7,-235620327314718933,66.04,144,240,,
1622,1,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,40.39,96,35270,6791568714796518563,0.0,96,120,CA,QC
1623,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,36.71,91,10606,-1177408302343430963,5.0,24,48,,
1624,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,36.32,100,1,3358745850816384114,5.54,24,48,US,CA
1625,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,33.95,96,1790,1788801474825896666,9.98,96,120,US,NY
1626,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,32.63,95,338,2760162070632027753,14.99,24,48,CA,QC
1627,0,-7184300916125296601,2016-02-04T04:31:45.911Z,0,0,49.47,98,63,-2850739555357681791,0.0,24,48,CA,ON
1628,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,39.74,96,1790,1788801474825896666,9.98,96,120,US,NY
1629,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,45.55,91,10606,-1177408302343430963,5.0,24,48,,
1630,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,37.9,98,105,-4763225123075092614,14.99,24,48,CA,QC
1631,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,32.65,93,2521,-5016003493506265192,21.69,24,48,US,VA
1632,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,43.74,95,4385,-2572277640783537773,11.31,24,48,CA,ON
1633,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,56.34,96,41420,9012427554787096099,7.0,96,120,,
1634,0,-7184300916125296601,2016-02-04T04:31:45.911Z,0,0,63.41,71,7,-5203594887869139290,0.0,48,72,,
1635,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,53.69,88,8452,-6639690782514669126,13.19,96,120,,
1636,0,-7184300916125296601,2016-02-04T04:31:45.911Z,1,0,91.61,98,1446,1163115142515862290,0.0,24,48,US,CA
1637,1,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,122.98,95,4078,-1789487307643024748,8.36,48,72,CA,ON
1638,0,8755502035668702506,2016-02-04T04:31:48.383Z,0,0,132.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
1639,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,121.03,100,384,4987276067789979672,13.5,24,48,CA,ON
1640,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,125.6,96,1790,1788801474825896666,9.98,96,120,US,NY
1641,0,8755502035668702506,2016-02-04T04:31:48.383Z,0,0,125.39,98,3293,4143506568603310959,10.23,48,72,US,NY
1642,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,125.89,96,1790,1788801474825896666,9.98,96,120,US,NY
1643,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,137.07,96,35270,6791568714796518563,0.0,96,120,CA,QC
1644,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,137.28,91,10606,-1177408302343430963,5.0,24,48,,
1645,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,148.79,100,4601,5657218934756058127,0.0,24,48,CA,ON
1646,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,147.29,91,10606,-1177408302343430963,5.0,24,48,,
1647,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,141.04,96,7090,-373508113925093038,12.95,24,48,CA,ON
1648,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,151.51,91,10606,-1177408302343430963,5.0,24,48,,
1649,0,8755502035668702506,2016-02-04T04:31:48.383Z,0,0,156.63,71,7,-5203594887869139290,0.0,48,72,,
1650,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,143.38,98,105,-4763225123075092614,14.99,24,48,CA,QC
1651,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,197.51,98,1446,1163115142515862290,0.0,24,48,US,CA
1652,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,188.1,92,51,8994525145737931518,16.49,144,240,CA,ON
1653,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,245.62,82,28,3369377968127476899,50.74,24,48,,
1654,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,257.81,0,0,2985623125859395725,61.19,72,96,,
1655,0,8755502035668702506,2016-02-04T04:31:48.383Z,1,0,322.34,0,0,8371066033811690317,5.54,96,120,JP,
1656,1,-3219750158244079976,2016-02-04T04:31:56.423Z,1,0,817.1,96,1790,1788801474825896666,9.98,96,120,US,NY
1657,0,-3219750158244079976,2016-02-04T04:31:56.423Z,1,0,849.83,93,2521,-5016003493506265192,22.44,24,48,US,VA
1658,0,-3219750158244079976,2016-02-04T04:31:56.423Z,1,0,932.15,96,35270,6791568714796518563,0.0,96,120,CA,QC
1659,0,-3219750158244079976,2016-02-04T04:31:56.423Z,1,0,950.58,95,4385,-2572277640783537773,11.44,24,48,CA,ON
1660,0,-3219750158244079976,2016-02-04T04:31:56.423Z,1,0,1015.06,98,1446,1163115142515862290,0.0,24,48,US,CA
1661,0,-3219750158244079976,2016-02-04T04:31:56.423Z,1,0,1055.75,98,105,-4763225123075092614,14.99,24,48,CA,QC
1662,0,-3219750158244079976,2016-02-04T04:31:56.423Z,1,0,1037.24,95,5535,-8852182251270724705,40.05,24,48,,
1663,1,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,88.3,95,10182,7102261811958052132,6.74,96,120,CA,BC
1664,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,1,96.92,0,0,1207135739277432339,0.0,672,1008,,
1665,0,3436388997626470509,2016-02-04T04:31:56.458Z,0,0,112.99,84,161,-3129154375621551414,0.0,24,48,CA,ON
1666,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,106.25,95,4385,-2572277640783537773,14.51,24,48,CA,ON
1667,0,3436388997626470509,2016-02-04T04:31:56.458Z,0,0,104.98,100,384,4987276067789979672,16.54,24,48,CA,ON
1668,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,112.4,95,2283,8118683026995803963,10.65,144,240,CA,BC
1669,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,123.21,96,35270,6791568714796518563,0.0,96,120,CA,QC
1670,0,3436388997626470509,2016-02-04T04:31:56.458Z,0,0,100.68,98,3293,4143506568603310959,23.89,72,96,US,NY
1671,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,126.2,100,4601,5657218934756058127,0.0,24,48,CA,ON
1672,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,122.49,91,10606,-1177408302343430963,5.0,24,48,,
1673,0,3436388997626470509,2016-02-04T04:31:56.458Z,0,0,119.56,95,338,2760162070632027753,14.99,24,48,CA,QC
1674,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,140.67,91,3459,7235704646333918828,0.0,24,48,,
1675,0,3436388997626470509,2016-02-04T04:31:56.458Z,0,0,127.14,98,105,-4763225123075092614,14.99,24,48,CA,QC
1676,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,143.48,96,1790,1788801474825896666,9.98,96,120,US,NY
1677,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,166.24,96,41420,9012427554787096099,13.4,96,120,,
1678,0,3436388997626470509,2016-02-04T04:31:56.458Z,0,0,192.04,50,2,-7084126735194704117,10.51,24,48,US,CA
1679,0,3436388997626470509,2016-02-04T04:31:56.458Z,1,0,157.78,88,8452,-6639690782514669126,66.31,96,120,,
1680,0,3436388997626470509,2016-02-04T04:31:56.458Z,0,0,191.96,100,7,-235620327314718933,54.25,144,240,,
1681,0,3436388997626470509,2016-02-04T04:31:56.458Z,0,0,229.4,82,28,3369377968127476899,55.28,24,48,,
1682,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,1,59.39,0,0,1207135739277432339,0.0,528,768,,
1683,1,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,63.86,95,10182,7102261811958052132,5.98,96,120,CA,BC
1684,0,6531608324999859662,2016-02-04T04:32:12.334Z,0,0,63.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
1686,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,74.15,100,4601,5657218934756058127,0.0,24,48,CA,ON
1687,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,76.78,96,35270,6791568714796518563,0.0,96,120,CA,QC
1688,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,77.08,95,4078,-1789487307643024748,0.0,48,72,CA,ON
1689,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,71.7,98,478,5452082314297826053,6.99,24,48,CA,ON
1690,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,69.6,95,2283,8118683026995803963,9.5,144,240,CA,BC
1691,0,6531608324999859662,2016-02-04T04:32:12.334Z,0,0,63.25,98,3293,4143506568603310959,16.96,48,72,US,NY
1692,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,65.54,100,384,4987276067789979672,15.0,24,48,CA,ON
1693,0,6531608324999859662,2016-02-04T04:32:12.334Z,0,0,81.28,98,63,-2850739555357681791,0.0,24,48,CA,ON
1694,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,69.6,97,1211,1986185388102787225,13.95,144,240,US,CA
1695,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,79.52,91,10606,-1177408302343430963,5.0,24,48,,
1696,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,80.28,96,41420,9012427554787096099,12.0,24,48,,
1697,0,6531608324999859662,2016-02-04T04:32:12.334Z,0,0,93.49,98,1638,-4014565626861897564,0.0,24,48,US,NY
1698,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,85.98,96,1790,1788801474825896666,9.98,96,120,US,NY
1699,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,86.79,96,1790,1788801474825896666,9.98,96,120,US,NY
1700,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,97.28,94,178,-8070122054366980138,0.0,24,48,US,NV
1701,0,6531608324999859662,2016-02-04T04:32:12.334Z,1,0,85.99,95,4385,-2572277640783537773,12.98,24,48,CA,ON
1702,1,-662993389676171250,2016-02-04T04:31:50.834Z,1,1,193.98,0,0,1207135739277432339,0.0,0,0,,
1703,0,-662993389676171250,2016-02-04T04:31:50.834Z,1,0,200.9,95,4078,-1789487307643024748,0.0,48,72,CA,ON
